URL,news_title,news_content,impact_type,news_content_en
https://www.novethic.fr/actualite/social/droits-humains/isr-rse/dominique-argoud-il-faut-ada-150676.html,"Dominique Argoud : ""On pense que les vieux c'est les autres, jamais soi-même et c'est un problème""","Aujourd’hui on a tous la chance d’atteindre au moins 60 ans. Le vieillissement sera notre lot commun à tous, ce qui n’était pas le cas des générations auparavant. Les nouvelles générations de personnes vieillissantes voudront demain prendre en main cette problématique. Elles ne voudront pas laisser aux autres le soin de faire des réponses qui ne leur conviennent pas. Pour les plus vieux aujourd’hui, la vieillesse, ils n’y pensaient pas, les solutions s’imposent à eux. Les nouvelles générations sont plus empreintes de valeurs liées à l'autonomie, à la volonté de ne pas se voir imposer par d’autres des choix qu’elles n’auraient pas fait. Elles sont beaucoup plus revendicatrices pour prendre en main leur destinée. Avec le renouvellement des générations, je pense que les choses peuvent changer. Il y a une dynamique qu’on n’a pas connue jusqu’ici.",Opportunity,"Today, we all have the chance to reach at least 60 years old. Aging will be our common fate, which was not the case for previous generations. The new generations of aging individuals will want to take control of this issue tomorrow. They will not want to leave it to others to come up with solutions that do not suit them. For the older generation today, they did not think about old age, solutions were imposed on them. The new generations are more imbued with values related to autonomy, the desire not to have choices imposed on them by others that they would not have made. They are much more demanding in taking control of their own destiny. With the renewal of generations, I think things can change. There is a dynamic that we have not seen until now."
https://www.novethic.fr/actualite/social/droits-humains/isr-rse/capter-l-attention-de-l-opinion-publique-pour-stopper-la-guerre-en-russie-comme-a-paris-150657.html,"Capter l’attention de l’opinion publique pour stopper la guerre, en Russie comme à Paris !",Les deux vidéos ont été vues partout des millions de fois. Cela a-t-il changé les rapports de force entre la Russie et le reste du monde ? Cela modifie-t-il la perception de l’ennemi qu’ont chacune des personnes qui les ont vues ? Les questions restent ouvertes mais Marina Ovsiannikova a montré au monde entier que Poutine ne pouvait pas entièrement contrôler l’information diffusée dans son pays. Elle risque sans doute sa vie pour cela mais elle incarne désormais le courage aux côtés du président ukrainien. Reste à en faire une qualité virale...,Opportunity,"Both videos have been viewed millions of times worldwide. Has this changed the balance of power between Russia and the rest of the world? Does it alter the perception of the enemy for each person who has seen them? The questions remain open, but Marina Ovsiannikova has shown the world that Putin cannot fully control the information disseminated in his country. She is undoubtedly risking her life for this, but she now embodies courage alongside the Ukrainian president. The challenge now is to make it go viral..."
https://www.novethic.fr/actualite/social/consommation/isr-rse/bouygues-telecom-lance-le-premier-forfait-responsable-et-solidaire-qui-valorise-la-sobriete-150651.html,Bouygues Telecom lance un forfait responsable et solidaire qui valorise la sobriété,"C'est un symbole fort. L'opérateur Bouygues Telecom vient de lancer un nouveau forfait, baptisé Source, à 10 euros par mois et limité à 10 Gigas. Chaque giga non consommé est transformé en euro et finance l'association de son choix. Un forfait ""responsable et solidaire"" qui va à contre-courant du marché actuel construit autour d'offres toujours plus agressives et consommatrices allant jusqu'à 7 euros par mois pour 100 gigas.",Opportunity,"It's a strong symbol. Bouygues Telecom, the operator, has just launched a new plan called Source, priced at 10 euros per month and limited to 10 gigabytes. Each unused gigabyte is converted into a euro and funds the association of the customer's choice. It's a ""responsible and solidarity-based"" plan that goes against the current market trend of increasingly aggressive and consumer-oriented offers, some of which go up to 7 euros per month for 100 gigabytes."
https://www.novethic.fr/actualite/social/consommation/isr-rse/bouygues-telecom-lance-le-premier-forfait-responsable-et-solidaire-qui-valorise-la-sobriete-150651.html,Bouygues Telecom lance un forfait responsable et solidaire qui valorise la sobriété,"""Cette initiative s’inscrit dans une démarche de colibri, chacun fait sa part"", explique Sophie Bodin, directrice générale de Lilo, ""Chaque giga non consommé représente 100 ""gouttes d’eau"" qui ont une valeur financière virtuelle. L’utilisateur peut choisir de donner des gouttes à l’association de son choix"", ajoute-t-elle. 1 000 associations sont référencées sur Lilo, de Sea Sheperd à Médecins du monde en passant par la SPA ou encore I-Boycott. ""L’abondance a été la seule clé d’entrée de ces 20 dernières années. Alors qu’il y a une vraie conscience des enjeux environnementaux et sociaux, ce forfait fait sens"", avance Sophie Bodin.",Opportunity,"""This initiative is part of a hummingbird approach, where everyone does their part,"" explains Sophie Bodin, CEO of Lilo. ""Each unused gigabyte represents 100 'water drops' that have a virtual financial value. The user can choose to donate drops to the association of their choice,"" she adds. Lilo has 1,000 associations listed, from Sea Shepherd to Médecins du Monde, as well as the SPA and I-Boycott. ""Abundance has been the only entry key for the past 20 years. Now that there is a real awareness of environmental and social issues, this plan makes sense,"" says Sophie Bodin."
https://www.novethic.fr/actualite/social/droits-humains/isr-rse/guerre-en-ukraine-les-entreprises-empetrees-dans-les-contradictions-des-objectifs-de-developpement-durable-150646.html,Guerre en Ukraine : les entreprises empêtrées dans les contradictions des Objectifs de développement durable,"""Promouvoir l’avènement de sociétés pacifiques et ouvertes aux fins du développement durable"", ordonne l’Objectif de développement durable (ODD) n°16, que 196 pays se sont engagés à appliquer en 2015. Ainsi, ""une entreprise ne peut pas avoir d’activité dans un pays qui viole le droit international sinon elle fait un choix politique qui l’expose"", indique Patrick D’Humière, enseignant à CentraleSupélec. Mais le deuxième ODD impose aussi aux groupes ""d’éliminer la faim, d’assurer la sécurité alimentaire"" ou encore le sixième enjoint de ""garantir l'accès de tous à des services d'alimentation en eau et d'assainissement"". Comment concilier les différentes finalités des 17 Objectifs de développement durable fixés pour assurer la paix et la prospérité pour les peuples et la planète ?",Opportunity,"""Promoting the emergence of peaceful and open societies for sustainable development"" is the mandate of Sustainable Development Goal (SDG) 16, which 196 countries committed to implementing in 2015. Thus, ""a company cannot engage in activities in a country that violates international law, otherwise it is making a political choice that exposes it,"" says Patrick D'Humière, a professor at CentraleSupélec. However, the second SDG also requires groups to ""end hunger, achieve food security"" and the sixth SDG urges them to ""ensure access for all to water and sanitation services."" How can we reconcile the different objectives of the 17 Sustainable Development Goals set to ensure peace and prosperity for people and the planet?"
https://www.novethic.fr/actualite/social/droits-humains/isr-rse/guerre-en-ukraine-les-entreprises-empetrees-dans-les-contradictions-des-objectifs-de-developpement-durable-150646.html,Guerre en Ukraine : les entreprises empêtrées dans les contradictions des Objectifs de développement durable,"D’un côté, ""les consommateurs, investisseurs et salariés occidentaux sont de plus en plus mal à l’aise avec les entreprises opérant dans des régimes corrompus ne respectant pas les droits humains"", affirme dans un billet LinkedIn Alison Taylor, directrice d’Ethical Systems, un centre de recherche de l’université de New York. Mais ces départs occasionnent aussi des dommages sociaux collatéraux, souligne la spécialiste. L’exemple de la suspension des activités de Mastercard et Visa en Russie est à ce titre édifiant puisque ces décisions ont été particulièrement préjudiciables aux opposants de Poutine, à l’opposé des objectifs des géants américains.",Risk,"""On one hand, 'consumers, investors, and Western employees are increasingly uncomfortable with companies operating in corrupt regimes that do not respect human rights,' asserts Alison Taylor, director of Ethical Systems, a research center at New York University, in a LinkedIn post. However, these departures also cause collateral social damage, the specialist points out. The example of the suspension of Mastercard and Visa activities in Russia is particularly telling in this regard, as these decisions have been particularly detrimental to Putin's opponents, contrary to the objectives of the American giants."""
https://www.novethic.fr/actualite/social/droits-humains/isr-rse/guerre-en-ukraine-les-entreprises-empetrees-dans-les-contradictions-des-objectifs-de-developpement-durable-150646.html,Guerre en Ukraine : les entreprises empêtrées dans les contradictions des Objectifs de développement durable,"D'autant que les valeurs à elles seules ne peuvent justifier un retrait de la Russie, explique Alison Taylor. ""Si nous disons que les droits de l'Homme sont le problème en Russie, il est très difficile de justifier d'être en Chine en ce moment"", confie-t-elle au Financial Times. L'heure est au choix pour les entreprises qui sont de plus en plus mises sous pression par les politiques, leurs employés, les consommateurs ou encore leurs investisseurs dans leurs prises de position. Résultat, elles ont quitté la Russie en masse, parfois précipitamment. Or, il ne suffit pas d'appliquer les ODD pour être responsables, il faut aussi anticiper et consolider sa politique de développement durable avant qu'une crise d'ampleur ne survienne;",Risk,"Especially since values alone cannot justify a withdrawal from Russia, explains Alison Taylor. ""If we say that human rights are the problem in Russia, it is very difficult to justify being in China right now,"" she confides to the Financial Times. It is decision time for companies, who are increasingly under pressure from politicians, employees, consumers, and investors to take a stance. As a result, many have hastily left Russia. However, it is not enough to simply apply the Sustainable Development Goals (SDGs) to be responsible; companies must also anticipate and strengthen their sustainable development policies before a major crisis occurs."
https://www.novethic.fr/actualite/social/conditions-de-travail/isr-rse/guerre-covid-climat-a-l-ere-de-la-permacrise-la-difficulte-de-trouver-du-sens-a-son-travail-150645.html,"Guerre, Covid, climat : À l’ère de la ""permacrise"", la difficulté de trouver du sens à son travail","""C’est vrai que les crises qui se succèdent sont angoissantes et questionnent mon rapport au travail. Comment trouver et donner du sens dans toutes les tâches du quotidien ?"", s’interroge auprès de Novethic la docteure en sciences de gestion à l’université de Lille, Élodie Juge. Cette quête de sens s’est traduite aux États-Unis par le phénomène de la Grande démission, The Great Resignation, une vague jamais atteinte de travailleurs ayant quitté leur emploi depuis le début de la pandémie de Covid-19. En France, un tel phénomène ne s’est pas produit mais le dernier baromètre d’Empreinte Humaine et Opinion Way affirme que 31 % des salariés interrogés souhaitent activement chercher un autre emploi après la crise.",Risk,"""It is true that the successive crises are distressing and question my relationship to work. How can I find and give meaning to all the daily tasks?"" wonders Élodie Juge, a doctor in management sciences at the University of Lille, speaking to Novethic. This search for meaning has been reflected in the United States by the phenomenon of the Great Resignation, a never-before-seen wave of workers leaving their jobs since the beginning of the Covid-19 pandemic. In France, such a phenomenon has not occurred, but the latest barometer from Empreinte Humaine and Opinion Way states that 31% of employees surveyed actively wish to seek another job after the crisis."
https://www.novethic.fr/actualite/social/droits-humains/isr-rse/guerre-en-ukraine-les-sanctions-economiques-et-financieres-sans-precedent-des-occidentaux-poussent-la-russie-a-reagir-150619.html,Guerre en Ukraine : Les sanctions inédites des Occidentaux provoquent une crise financière en Russie,"Aujourd’hui, cette dernière dispose de 640 milliards de dollars de réserve de change dont environ 100 milliards sont placés à l’étranger. ""Un sixième des réserves de changes sont ainsi saisis du jour au lendemain. Personne ne s’attendait à une telle décision"", avance Christopher Dembik. ""Immobiliser la banque centrale d’un grand pays est complètement fou, et sans précédent"", ajoute, sur Twitter, Steven Hamilton, professeur à l’université américaine George-Washington et ancien du Trésor australien.",Risk,"Today, the latter has $640 billion in foreign exchange reserves, of which approximately $100 billion is invested abroad. ""One-sixth of the foreign exchange reserves are thus seized overnight. No one expected such a decision,"" says Christopher Dembik. ""Immobolizing the central bank of a large country is completely crazy, and unprecedented,"" adds Steven Hamilton, a professor at George Washington University and former Australian Treasury official, on Twitter."
https://www.novethic.fr/actualite/social/conditions-de-travail/isr-rse/abigail-disney-epingle-la-politique-sociale-du-groupe-dans-un-documentaire-150590.html,L'héritière Disney étrille les pratiques salariales de l'entreprise dans un nouveau documentaire,"Changement de culture des entreprises
Elle révèle ainsi qu’une scène du documentaire l’a particulièrement choquée. Dans une salle anonyme, elle interroge une dizaine d’employés Disney assis autour d’elle. ""Avez-vous ou connaissez-vous quelqu’un qui dépende de la banque alimentaire pour se nourrir ?"" ; ""Avez-vous ou connaissez-vous quelqu’un ayant des difficultés pour obtenir une assurance médicale ?"" ; ""Avez-vous ou connaissez-vous quelqu’un ayant dû dormir dans sa voiture ?"" Pour chaque question, la quasi-totalité des personnes présentes lève la main.",Risk,"Change in corporate culture
She reveals that a scene from the documentary particularly shocked her. In an anonymous room, she interviews about ten Disney employees sitting around her. ""Have you or do you know someone who relies on food banks to eat?"" ""Have you or do you know someone who has difficulty obtaining medical insurance?"" ""Have you or do you know someone who has had to sleep in their car?"" For each question, almost everyone in the room raises their hand."
https://www.novethic.fr/actualite/social/economie-sociale-et-solidaire/isr-rse/l-association-fair-veut-inscrire-la-finance-a-impact-social-dans-les-debats-de-la-presidentielle-150566.html,L’association Fair veut inscrire la finance à impact social dans les débats de la présidentielle,"L’association de la finance solidaire veut peser dans la présidentielle. Fair, anciennement Finansol, a mis au point une dizaine de propositions visant à améliorer l’accès au financement des entreprises de l’économie sociale et solidaire. Elle va désormais présenter ses idées pour favoriser la finance à impact social aux candidats à l’élection présidentielle, en espérant faire émerger ce thème dans les débats.",Opportunity,"The solidarity finance association wants to have an impact on the presidential election. Fair, formerly known as Finansol, has developed a dozen proposals aimed at improving access to financing for social and solidarity economy enterprises. It will now present its ideas to promote social impact finance to the candidates in the presidential election, hoping to bring this theme to the forefront of the debates."
https://www.novethic.fr/actualite/social/conditions-de-travail/isr-rse/de-caissier-a-aide-soignant-ou-agent-de-creche-quand-les-entreprises-financent-les-reconversions-de-leurs-salaries-150527.html,De caissier à aide-soignant ou agent de crèche : quand les entreprises se chargent des reconversions de leurs salariés,"""Un CDI apprenant""
D’autres entreprises s’engagent également dans la voie de la reconversion des salariés pour répondre aux pénuries de mains d’œuvre. À l’image d’Adecco qui a lancé un ""CDI apprenant"" l’an passé. Le spécialiste de l’intérim embauche des salariés en CDI, rémunérés le temps de leur formation, puis il leur trouve des missions. ""Nous avons ouvert la liste des métiers éligibles à ce dispositif après une année compliquée et une forte demande"", indique Florence Oumerretane qui pilote le dispositif au sein du groupe Adecco.",Opportunity,"""A learning permanent contract""
Other companies are also committed to retraining employees to address labor shortages. Like Adecco, which launched a ""learning permanent contract"" last year. The temporary employment specialist hires employees on permanent contracts, paying them during their training period, and then finds them assignments. ""We have expanded the list of eligible professions for this program after a challenging year and high demand,"" says Florence Oumerretane, who oversees the program within the Adecco group."
https://www.novethic.fr/actualite/social/droits-humains/isr-rse/armand-hatchuel-chercheur-a-minesparistech-il-faut-se-preparer-a-une-prochaine-pandemie-et-clarifier-le-jeu-avec-les-laboratoires-150468.html,"Armand Hatchuel, chercheur à MinesParisTech : ""Il faut se préparer à une prochaine pandémie et clarifier le jeu avec les laboratoires""","La mainmise des grands laboratoires sur les vaccins est très critiquée depuis le début de la pandémie. Est-ce-que les Big Pharma ont pris trop de pouvoir ?
Quand quelqu’un vous apporte une solution à une situation désespérée, vous aurez mauvaise grâce à vous plaindre. En contrepartie, nous rémunérons cher leur courage. Mais ce sont des entreprises privées. Tant que les grands laboratoires pharmaceutiques peuvent trouver des clients qui payent le prix qu’ils demandent, ils les livrent en priorité. Les pays pauvres sont en attente, ils arriveront en second ou en troisième. Il y a une injustice fondamentale dans cette affaire à laquelle nous participons. Mais nous ne pouvons pas nous contenter de ces critiques, de dire ""il faudrait que l'État fasse"". Il faut nous interroger sur la pandémie de masse que nous vivons et comment nous organiser pour faire face à la prochaine.",Risk,"The dominance of big pharmaceutical companies over vaccines has been heavily criticized since the beginning of the pandemic. Have Big Pharma gained too much power?
When someone brings you a solution to a desperate situation, you would be ungrateful to complain. In return, we pay them handsomely for their courage. But they are private companies. As long as the big pharmaceutical companies can find customers willing to pay the price they demand, they prioritize them. Poor countries are waiting, they will come second or third. There is a fundamental injustice in this situation in which we are participating. But we cannot be satisfied with these criticisms, saying ""the government should do something"". We need to question the mass pandemic we are experiencing and how to organize ourselves to face the next one."
https://www.novethic.fr/actualite/social/consommation/isr-rse/passer-les-fetes-sans-s-etriper-non-le-wokisme-n-est-pas-du-satanisme-et-autres-arguments-pour-oncle-gerard-150439.html,"Passer des fêtes sans s’étriper : non, ""le wokisme n'est pas du satanisme"" et autres arguments pour oncle Gérard","Passer les vacances d’hiver au soleil : un rêve coûteux pour les populations locales
Pour cause de Covid, le safari au Kenya qu’oncle Gérard avait réservé pour toute sa famille a été annulé pour la seconde fois et il ne décolère pas ! Il n’avait vu que les photos de l’hôtel et de la plage et ça le faisait rêver. Mais quand vous lui montrez les girafes mortes de soif dans ce pays qui a de très graves problèmes de sécheresse, il change d’avis et propose d’improviser pour Noël une projection de The Great Green Wall dans son salon cinéma qu’il a aménagé en 2020 pendant le premier confinement. Ce documentaire, hymne au reverdissement de l’Afrique, fédère toute la famille qui projette de changer de mode de vacances comprenant que l’heure est grave et que dans beaucoup de pays remplir des piscines et laisser les touristes prendre des douches peut mettre en péril les populations locales.",Risk,"Spending the winter holidays in the sun: an expensive dream for local populations
Due to Covid, the safari in Kenya that Uncle Gérard had booked for his entire family has been canceled for the second time and he is furious! He had only seen photos of the hotel and the beach and it made him dream. But when you show him the giraffes dying of thirst in this country that has very serious drought problems, he changes his mind and suggests improvising a screening of The Great Green Wall in his home cinema that he set up in 2020 during the first lockdown. This documentary, an ode to the greening of Africa, brings the whole family together, who plan to change their vacation plans, understanding that the situation is serious and that in many countries, filling pools and letting tourists take showers can endanger local populations."
https://www.novethic.fr/actualite/social/risques-psychosociaux/isr-rse/toxic-management-plongee-dans-les-derives-d-une-entreprise-liberee-150365.html,"""Toxic management"", plongée dans les dérives d’une entreprise libérée","En acceptant ce poste de ""philosophe d’entreprise"", l’auteur ""veut donner sa chance au produit"" selon ses mots. Hiérarchiquement rattaché au PDG, son rôle principal est d’identifier les valeurs de l’entreprise, les transmettre aux collaborateurs mais aussi de les communiquer à l’extérieur auprès des journalistes, chercheurs et cercles de dirigeants. De par sa fonction, il participe aux conseils d’administration, aux comités de direction, aux formations destinées aux techniciens et managers, et ceci, dans toutes les enseignes et filiales du groupe.",Opportunity,"By accepting this position as a ""business philosopher,"" the author ""wants to give the product a chance,"" in his own words. Hierarchically reporting to the CEO, his main role is to identify the values of the company, transmit them to employees, and also communicate them externally to journalists, researchers, and executive circles. Due to his role, he participates in board meetings, management committees, training sessions for technicians and managers, and this applies to all brands and subsidiaries of the group."
https://www.novethic.fr/actualite/social/risques-psychosociaux/isr-rse/toxic-management-plongee-dans-les-derives-d-une-entreprise-liberee-150365.html,"""Toxic management"", plongée dans les dérives d’une entreprise libérée","Climat délétère
En théorie, l’ambition de ""Gadama Inc."" est de traduire le concept de ""démocratie participative"" dans son fonctionnement. Selon l’ex-philosophe d’entreprise, les collaborateurs sont réunis au sein de ""business units"" autonomes dans leur gestion et libres de choisir leur stratégie de développement. Un manager est censé animer chaque groupe ""sans dispenser d’ordre"" mais plutôt en incitant ses collègues ""à trouver par eux-mêmes des solutions"" et à se dépasser comme s’ils étaient ""leur propre patron"". Le but de cette organisation plus ""agile"": être plus efficace, permettre aux collaborateurs de ""se sentir libre dans leur travail"" et in fine, maximiser la performance de la société.",Risk,"Deteriorating climate
In theory, the ambition of ""Gadama Inc."" is to translate the concept of ""participatory democracy"" into its functioning. According to the former corporate philosopher, employees are brought together in autonomous ""business units"" in their management and free to choose their development strategy. A manager is supposed to animate each group ""without giving orders"" but rather by encouraging colleagues ""to find solutions themselves"" and to push themselves as if they were ""their own boss"". The goal of this more ""agile"" organization is to be more efficient, allow employees to ""feel free in their work"" and ultimately maximize the company's performance."
https://www.novethic.fr/actualite/social/risques-psychosociaux/isr-rse/toxic-management-plongee-dans-les-derives-d-une-entreprise-liberee-150365.html,"""Toxic management"", plongée dans les dérives d’une entreprise libérée","Prise de conscience
Ce n’est qu’après plusieurs années que Thibaud Brière prend réellement conscience de la perversion du système. Il se souvient avoir eu un ""électrochoc"" le jour où la direction a présenté un ""classement des salariés en trois catégories d’animaux"". Dans le livre, ils sont désignés comme ""les phoques"" (les employés qui ont intégré pleinement la philosophie d’entreprise), ""les serpents"" (les employés à sortir de l’entreprise car ils n’adhèrent pas ou plus à celle-ci) et ""les ours"" (les employés suiveurs et influençables).",Risk,"Awareness
It is only after several years that Thibaud Brière truly becomes aware of the perversion of the system. He remembers having had an ""electroshock"" the day the management presented a ""ranking of employees into three categories of animals"". In the book, they are referred to as ""seals"" (employees who fully embrace the company's philosophy), ""snakes"" (employees who should be removed from the company because they no longer adhere to it) and ""bears"" (followers and easily influenced employees)."
https://www.novethic.fr/actualite/social/droits-humains/isr-rse/bresil-jair-bolsonaro-accuse-de-perpetrer-un-genocide-contre-les-peuples-autochtones-en-pleine-pandemie-150078.html,Brésil : Jair Bolsonaro accusé de perpétrer un génocide contre les peuples autochtones en pleine pandémie,"""Une politique anti-autochtone""
L’association s'appuie sur des rapports techniques, des documents officiels et des recherches universitaires, qui selon l'APIB,  prouvent ""la planification et l’exécution d’une politique anti-autochtone explicite, systématique et intentionnelle"" depuis l’arrivée au pouvoir en janvier 2019 du dirigeant d’extrême droite, et particulièrement depuis la pandémie de Covid-19. ""Nous ne nous rendrons pas à l’extermination"", souligne Eloy Terena, coordinateur juridique de l’APIB. ""Étant donné l’incapacité du système judiciaire brésilien à enquêter, poursuivre et juger ces conduites, nous les dénonçons à la communauté internationale"", a ajouté le coordinateur.",Risk,"""An anti-indigenous policy""
The association relies on technical reports, official documents, and academic research, which according to APIB, prove ""the planning and execution of an explicit, systematic, and intentional anti-indigenous policy"" since the far-right leader came to power in January 2019, and particularly since the Covid-19 pandemic. ""We will not surrender to extermination,"" emphasizes Eloy Terena, legal coordinator of APIB. ""Given the Brazilian judicial system's inability to investigate, prosecute, and judge these behaviors, we denounce them to the international community,"" added the coordinator."
https://www.novethic.fr/actualite/social/droits-humains/isr-rse/bresil-jair-bolsonaro-accuse-de-perpetrer-un-genocide-contre-les-peuples-autochtones-en-pleine-pandemie-150078.html,Brésil : Jair Bolsonaro accusé de perpétrer un génocide contre les peuples autochtones en pleine pandémie,"Si la CPI a déjà été saisie contre Jair Bolsonaro, c’est la première fois que les peuples le font avec des avocats autochtones. Déjà en juillet 2020, le chef autochtone Raoni Metuktire accusait Jair Bolsonaro de profiter de la pandémie de Covid-19 pour laisser mourir son peuple. En janvier, il a porté plainte avec l'aide de l'avocat français William Bourdon contre le dirigeant et plusieurs ministres brésiliens pour crimes contre l'humanité.",Risk,"If the ICC has already been seized against Jair Bolsonaro, it is the first time that indigenous peoples have done so with indigenous lawyers. Already in July 2020, indigenous leader Raoni Metuktire accused Jair Bolsonaro of taking advantage of the Covid-19 pandemic to let his people die. In January, he filed a complaint with the help of French lawyer William Bourdon against the leader and several Brazilian ministers for crimes against humanity."
https://www.novethic.fr/actualite/social/conditions-de-travail/isr-rse/tesla-annonce-le-developpement-d-un-robot-humanoide-pour-debarrasser-les-humains-des-travaux-difficiles-150092.html,Tesla annonce le développement d’un robot humanoïde pour débarrasser les humains des travaux difficiles,"Il avait promis des voitures électriques autonomes, des usines géantes de batteries et des voyages dans l’espace… et il a toujours honoré ses promesses. Aussi, la nouvelle annonce d’Elon Musk, patron de Tesla et de SpaceX, est peut-être à prendre au sérieux. Celui-ci a présenté jeudi 19 août un projet de robot humanoïde métallique, qui sera capable d'effectuer des tâches répétitives et sera conçu à partir de la même technologie d'intelligence artificielle que les véhicules semi-autonomes de la société.",Opportunity,"He had promised autonomous electric cars, giant battery factories, and space travel... and he has always kept his promises. So, the new announcement from Elon Musk, CEO of Tesla and SpaceX, may be taken seriously. On Thursday, August 19th, he presented a project for a humanoid metal robot, which will be capable of performing repetitive tasks and will be designed using the same artificial intelligence technology as the company's semi-autonomous vehicles."
https://www.novethic.fr/actualite/social/conditions-de-travail/isr-rse/usine-d-alimentation-au-bengladesh-plus-de-cinquante-morts-dont-des-enfants-dans-un-gigantesque-incendie-149982.html,"Bangladesh : plus de cinquante morts, dont des enfants, dans le gigantesque incendie d'une usine","Il a fallu 47 heures aux pompiers pour venir à bout du feu qui s’est déclaré le 8 juillet dans une usine d’alimentation au Bangladesh, rapporte Dhaka Tribune. Cette usine de Rupganj, ville industrielle proche de Dacca, fabriquait des bonbons, des nouilles et des jus de fruits. Le bâtiment abritait notamment du plastique et de produits chimiques inflammables. Lorsque les secours sont arrivés au troisième étage, ils ont trouvé 52 cadavres. Les travailleurs n’avaient pu s’enfuir car la porte d’accès à l’escalier principal, qui aurait pu leur permettre de se réfugier sur le toit, était fermée à clé, ont indiqué les pompiers à l’AFP.",Risk,"It took firefighters 47 hours to extinguish the fire that broke out on July 8th in a food factory in Bangladesh, reports Dhaka Tribune. This factory in Rupganj, an industrial city near Dhaka, produced candies, noodles, and fruit juices. The building housed plastic and flammable chemicals. When the rescue teams arrived on the third floor, they found 52 bodies. The workers were unable to escape because the access door to the main staircase, which could have allowed them to take refuge on the roof, was locked, the firefighters told AFP."
https://www.novethic.fr/actualite/social/conditions-de-travail/isr-rse/la-crise-du-covid-19-pousse-les-banquiers-d-affaires-a-bout-149782.html,La crise du Covid-19 pousse les banquiers d’affaires à bout,"Horaires à rallonge, santé mentale en danger… jusqu’à la crise cardiaque. Les témoignages d’employés de grandes banques d’affaires se sont multipliés ces dernières semaines pour expliquer à quel point la charge de travail devenait insupportable. La crise sanitaire a joué un grand rôle dans la disparition des frontières entre vie privée et vie professionnelle. Plusieurs banques ont annoncé de nouvelles mesures pour tenter de soulager leurs équipes. Mais changer la culture d’entreprise de ces banques d’affaires risque de prendre du temps.",Risk,"Long working hours, mental health at risk... even leading to heart attacks. Testimonies from employees of major investment banks have multiplied in recent weeks to explain how unbearable their workload has become. The health crisis has played a major role in blurring the boundaries between personal and professional life. Several banks have announced new measures to try to relieve their teams. However, changing the corporate culture of these investment banks is likely to take time."
https://www.novethic.fr/actualite/social/droits-humains/isr-rse/le-journalisme-veritable-vaccin-contre-la-desinformation-mis-a-mal-par-la-covid-19-149744.html,"Le journalisme, véritable ""vaccin contre la désinformation"", mis à mal par la Covid-19","Dans plus de 130 pays dans le monde, la liberté de la presse est au minimum entravée, si ce n’est interdite. Tel est le bilan du dernier rapport annuel de Reporters sans frontières. La crise pandémique a fait reculer ce droit. La France est 34e, sur 180 pays évalués.",Risk,"In more than 130 countries around the world, freedom of the press is at least hindered, if not prohibited. This is the conclusion of the latest annual report from Reporters Without Borders. The pandemic crisis has further eroded this right. France ranks 34th out of 180 countries evaluated."
https://www.novethic.fr/actualite/social/conditions-de-travail/isr-rse/materiel-non-adapte-sedentarite-le-teletravail-en-mode-pandemie-va-aussi-marquer-notre-corps-149681.html,"Matériel non adapté, sédentarité : le télétravail en mode pandémie va marquer nos corps","Assis devant son ordinateur sur sa table à manger, Victor se frotte les yeux : à force de regarder ses multiples graphiques sur l’écran de son ordinateur portable de 9h à 19h, il sent sa vue se troubler et se plaint de plus en plus souvent de maux de tête. Son dos aussi le fait souffrir. Tout comme son cou, endolori à force de baisser la tête vers son ordinateur portable. Comme Victor, 40 % des 7 000 télétravailleurs européens interrogés par Atomik Research pour l’entreprise Fellowes disent souffrir de douleurs oculaires et de douleurs au dos. Et un tiers avouent des maux de tête réguliers.",Risk,"Sitting in front of his computer on his dining table, Victor rubs his eyes: after staring at multiple graphs on his laptop screen from 9 am to 7 pm, he feels his vision getting blurry and complains more and more often about headaches. His back also hurts. Just like Victor, 40% of the 7,000 European teleworkers surveyed by Atomik Research for the company Fellowes say they suffer from eye and back pain. And a third admit to regular headaches."
https://www.novethic.fr/actualite/social/conditions-de-travail/isr-rse/materiel-non-adapte-sedentarite-le-teletravail-en-mode-pandemie-va-aussi-marquer-notre-corps-149681.html,"Matériel non adapté, sédentarité : le télétravail en mode pandémie va marquer nos corps","La moitié affirme que le télétravail leur cause plus de douleurs et de tension que le travail au bureau. Pas étonnant car après un an de télétravail imposé parfois en continu, la majorité d’entre eux n’ont toujours pas de poste de travail adapté à domicile. Pire, ils sont 12 % à travailler depuis leur canapé et 4 % depuis leur lit ou à même le sol. Or ""un aménagement non adapté du poste de travail peut générer des contraintes posturales ou articulaires"". Sur longue durée, cela peut provoquer ""des troubles musculosquelettiques d’intensité variable"" comme des tendinites ou des douleurs articulaires et musculaires, souligne l’Institut national de la recherche et sécurité (INRS).",Risk,"Half of them claim that teleworking causes them more pain and tension than working in the office. Not surprising, as after a year of sometimes continuous teleworking, the majority of them still do not have a suitable workstation at home. Worse, 12% of them work from their couch and 4% from their bed or even the floor. However, ""an unsuitable workstation setup can generate postural or joint constraints"". Over the long term, this can cause ""musculoskeletal disorders of varying intensity"" such as tendinitis or joint and muscle pain, highlights the National Institute for Research and Safety (INRS)."
