URL,news_title,news_content,impact_type,news_content_en
https://www.novethic.fr/actualite/social/risques-psychosociaux/isr-rse/toxic-management-plongee-dans-les-derives-d-une-entreprise-liberee-150365.html,"""Toxic management"", plongée dans les dérives d’une entreprise libérée","Prise de conscience
Ce n’est qu’après plusieurs années que Thibaud Brière prend réellement conscience de la perversion du système. Il se souvient avoir eu un ""électrochoc"" le jour où la direction a présenté un ""classement des salariés en trois catégories d’animaux"". Dans le livre, ils sont désignés comme ""les phoques"" (les employés qui ont intégré pleinement la philosophie d’entreprise), ""les serpents"" (les employés à sortir de l’entreprise car ils n’adhèrent pas ou plus à celle-ci) et ""les ours"" (les employés suiveurs et influençables).",Risk,"Consciousness It is only after several years that Thibaud Brière takes real conscience of the perversion of the system. He recalls having had an “echo” the day the management presented a “classification of employees in three categories of animals”. In the book, they are named as “the phoques” (employees who fully integrated the philosophy of the company), “the serpents” (employees who leave the company because they do not or more to belong to it) and “the ours” (sudden and influential employees)."
https://www.novethic.fr/actualite/social/droits-humains/isr-rse/bresil-jair-bolsonaro-accuse-de-perpetrer-un-genocide-contre-les-peuples-autochtones-en-pleine-pandemie-150078.html,Brésil : Jair Bolsonaro accusé de perpétrer un génocide contre les peuples autochtones en pleine pandémie,"""Une politique anti-autochtone""
L’association s'appuie sur des rapports techniques, des documents officiels et des recherches universitaires, qui selon l'APIB,  prouvent ""la planification et l’exécution d’une politique anti-autochtone explicite, systématique et intentionnelle"" depuis l’arrivée au pouvoir en janvier 2019 du dirigeant d’extrême droite, et particulièrement depuis la pandémie de Covid-19. ""Nous ne nous rendrons pas à l’extermination"", souligne Eloy Terena, coordinateur juridique de l’APIB. ""Étant donné l’incapacité du système judiciaire brésilien à enquêter, poursuivre et juger ces conduites, nous les dénonçons à la communauté internationale"", a ajouté le coordinateur.",Risk,"""An anti-indigenous policy"" The association is based on technical reports, official documents and university research, which according to the IPBI ""prove the ""plan and execution of an explicit, systematic and intentional anti-indigenous policy"" since the arrival of the extreme right-wing leader in January 2019, and particularly since the Covid-19 pandemic. ""We will not be exterminated,"" says Eloy Terena, IPBI Legal Coordinator. ""Because the Bangladeshi judiciary is unable to investigate, prosecute and judge these conducts, we are blaming the international community,"" he added."
https://www.novethic.fr/actualite/social/droits-humains/isr-rse/bresil-jair-bolsonaro-accuse-de-perpetrer-un-genocide-contre-les-peuples-autochtones-en-pleine-pandemie-150078.html,Brésil : Jair Bolsonaro accusé de perpétrer un génocide contre les peuples autochtones en pleine pandémie,"Si la CPI a déjà été saisie contre Jair Bolsonaro, c’est la première fois que les peuples le font avec des avocats autochtones. Déjà en juillet 2020, le chef autochtone Raoni Metuktire accusait Jair Bolsonaro de profiter de la pandémie de Covid-19 pour laisser mourir son peuple. En janvier, il a porté plainte avec l'aide de l'avocat français William Bourdon contre le dirigeant et plusieurs ministres brésiliens pour crimes contre l'humanité.",Risk,"If the CPI has already been snatched against Jair Bolsonaro, it is the first time that peoples have done so with indigenous lawyers. Until July 2020, Aboriginal Chief Raoni Metuktire accused Bolsonaro of profiting from the Covid-19 pandemic to leave his people dead. In January, he filed a complaint with the help of French lawyer William Bourdon against the leader and several Brésil ministers for crimes against humanity."
https://www.novethic.fr/actualite/social/conditions-de-travail/isr-rse/tesla-annonce-le-developpement-d-un-robot-humanoide-pour-debarrasser-les-humains-des-travaux-difficiles-150092.html,Tesla annonce le développement d’un robot humanoïde pour débarrasser les humains des travaux difficiles,"Il avait promis des voitures électriques autonomes, des usines géantes de batteries et des voyages dans l’espace… et il a toujours honoré ses promesses. Aussi, la nouvelle annonce d’Elon Musk, patron de Tesla et de SpaceX, est peut-être à prendre au sérieux. Celui-ci a présenté jeudi 19 août un projet de robot humanoïde métallique, qui sera capable d'effectuer des tâches répétitives et sera conçu à partir de la même technologie d'intelligence artificielle que les véhicules semi-autonomes de la société.",Opportunity,"He had promised autonomous electric cars, giant battery plants and space travel... and he has always kept his promises. So, the new announcement by Elon Musk, the founder of Tesla and SpaceX, is perhaps to be taken seriously. He presented on Thursday (August 19th) a project of a metal humanoid robot, which will be able to perform repetitive tasks and will be built on the same artificial intelligence technology as the company’s semi-autonomous vehicles."
https://www.novethic.fr/actualite/social/conditions-de-travail/isr-rse/usine-d-alimentation-au-bengladesh-plus-de-cinquante-morts-dont-des-enfants-dans-un-gigantesque-incendie-149982.html,"Bangladesh : plus de cinquante morts, dont des enfants, dans le gigantesque incendie d'une usine","Il a fallu 47 heures aux pompiers pour venir à bout du feu qui s’est déclaré le 8 juillet dans une usine d’alimentation au Bangladesh, rapporte Dhaka Tribune. Cette usine de Rupganj, ville industrielle proche de Dacca, fabriquait des bonbons, des nouilles et des jus de fruits. Le bâtiment abritait notamment du plastique et de produits chimiques inflammables. Lorsque les secours sont arrivés au troisième étage, ils ont trouvé 52 cadavres. Les travailleurs n’avaient pu s’enfuir car la porte d’accès à l’escalier principal, qui aurait pu leur permettre de se réfugier sur le toit, était fermée à clé, ont indiqué les pompiers à l’AFP.",Risk,"The fire broke out on 8 July in a food factory in Bangladesh, the Dhaka Tribune reported. The factory in Rupganj, an industrial city near Dacca, was producing sweets, nouilles and fruit juices. The building, which contained plastic and flammable chemicals, was reportedly occupied by 52 dead. The workers were unable to escape because the main staircase door, which could have allowed them to escape on the roof, was closed, the AFP reported."
https://www.novethic.fr/actualite/social/conditions-de-travail/isr-rse/la-crise-du-covid-19-pousse-les-banquiers-d-affaires-a-bout-149782.html,La crise du Covid-19 pousse les banquiers d’affaires à bout,"Horaires à rallonge, santé mentale en danger… jusqu’à la crise cardiaque. Les témoignages d’employés de grandes banques d’affaires se sont multipliés ces dernières semaines pour expliquer à quel point la charge de travail devenait insupportable. La crise sanitaire a joué un grand rôle dans la disparition des frontières entre vie privée et vie professionnelle. Plusieurs banques ont annoncé de nouvelles mesures pour tenter de soulager leurs équipes. Mais changer la culture d’entreprise de ces banques d’affaires risque de prendre du temps.",Risk,The sluggish pace of change in the business culture of large business banks is likely to take time.
https://www.novethic.fr/actualite/social/droits-humains/isr-rse/le-journalisme-veritable-vaccin-contre-la-desinformation-mis-a-mal-par-la-covid-19-149744.html,"Le journalisme, véritable ""vaccin contre la désinformation"", mis à mal par la Covid-19","Dans plus de 130 pays dans le monde, la liberté de la presse est au minimum entravée, si ce n’est interdite. Tel est le bilan du dernier rapport annuel de Reporters sans frontières. La crise pandémique a fait reculer ce droit. La France est 34e, sur 180 pays évalués.",Risk,"In more than 130 countries in the world, freedom of the press is at least impeded if it is not prohibited, as is the case with the latest annual report of Reporters Without Borders. The pan-European crisis has reversed this right, with France at 34th out of 180 countries assessed."
https://www.novethic.fr/actualite/social/conditions-de-travail/isr-rse/materiel-non-adapte-sedentarite-le-teletravail-en-mode-pandemie-va-aussi-marquer-notre-corps-149681.html,"Matériel non adapté, sédentarité : le télétravail en mode pandémie va marquer nos corps","Assis devant son ordinateur sur sa table à manger, Victor se frotte les yeux : à force de regarder ses multiples graphiques sur l’écran de son ordinateur portable de 9h à 19h, il sent sa vue se troubler et se plaint de plus en plus souvent de maux de tête. Son dos aussi le fait souffrir. Tout comme son cou, endolori à force de baisser la tête vers son ordinateur portable. Comme Victor, 40 % des 7 000 télétravailleurs européens interrogés par Atomik Research pour l’entreprise Fellowes disent souffrir de douleurs oculaires et de douleurs au dos. Et un tiers avouent des maux de tête réguliers.",Risk,"As he sat at his computer on his dining table, Victor shook his head: as he watched his multiple graphs on the screen of his portable computer from 9 a.m. to 9 p.m., he felt his vision becoming cloudy and he was increasingly complaining of headaches. His back was also suffering. Like his friend, Victor ended up lowering his head to his portable computer. As he did, 40% of the 7 000 European telecommuters questioned by Atomik Research for the company Fellowes said they suffered from eye pain and headaches, and a third said they had regular headaches."
https://www.novethic.fr/actualite/social/conditions-de-travail/isr-rse/materiel-non-adapte-sedentarite-le-teletravail-en-mode-pandemie-va-aussi-marquer-notre-corps-149681.html,"Matériel non adapté, sédentarité : le télétravail en mode pandémie va marquer nos corps","La moitié affirme que le télétravail leur cause plus de douleurs et de tension que le travail au bureau. Pas étonnant car après un an de télétravail imposé parfois en continu, la majorité d’entre eux n’ont toujours pas de poste de travail adapté à domicile. Pire, ils sont 12 % à travailler depuis leur canapé et 4 % depuis leur lit ou à même le sol. Or ""un aménagement non adapté du poste de travail peut générer des contraintes posturales ou articulaires"". Sur longue durée, cela peut provoquer ""des troubles musculosquelettiques d’intensité variable"" comme des tendinites ou des douleurs articulaires et musculaires, souligne l’Institut national de la recherche et sécurité (INRS).",Risk,"Half of the respondents said that teleworking caused more pain and tension than office work. It is not surprising, as after a year of teleworking, sometimes continuous, most of them still do not have a work station that is comfortable at home."
https://www.novethic.fr/actualite/social/conditions-de-travail/isr-rse/materiel-non-adapte-sedentarite-le-teletravail-en-mode-pandemie-va-aussi-marquer-notre-corps-149681.html,"Matériel non adapté, sédentarité : le télétravail en mode pandémie va marquer nos corps","La sédentarité augmente aussi les risques cardiovasculaires ou veineux. ""Nous voyons apparaître la phlébite du télétravail, que nous avons appelée ‘e-phlébite’ : des patients qui n’ont pas de facteurs de risques particuliers, plutôt jeunes, mais qui restent 12h par jour en télétravail, assis au bureau à la maison, sans bouger ou presque, et en buvant peu"", alerte sur LinkedIn, Claire Mounier-Vehier, cardiologue à l'Institut Coeur Poumon du CHU de Lille et professeure en Médecine Vasculaire à l'Université de Lille.",Risk,"""We see the phantom of the teletrailer, which we have called 'e-phantom': patients who do not have specific risk factors, rather young, but who remain 12 hours a day on the teletrailer, sitting at home, without moving or almost, and with little activity,"" warns Claire Mounier-Vehier, cardiology lecturer at the Lille HCUC and professor of Vascular Medicine at the University of Lille."
https://www.novethic.fr/actualite/social/droits-humains/isr-rse/conflits-insecurite-alimentaire-pertes-d-emplois-comment-la-pandemie-exacerbe-les-detonateurs-de-migrations-149664.html,"Conflits, insécurité alimentaire, pertes d'emploi... Comment la pandémie exacerbe les ""détonateurs"" de migrations","Si la pandémie a considérablement fait chuter le nombre de migrants dans le monde, elle a, d'un autre côté, exacerbé les facteurs de migrations. Insécurité alimentaire, conflits, crise économique... autant de ""détonateurs"" qui ont un impact sur les déplacements, explique l'Organisation internationale pour les migrations. À cela s'ajoutent le changement climatique et une nouvelle réalité : les ""migrants bloqués"" qui sont coincés sur le chemin de retour vers leur pays d'origine en raison des mesures sanitaires.",Risk,"While the pandemic has considerably reduced the number of migrants in the world, it has also exacerbated the causes of migration. Food insecurity, conflicts, economic crises – so many ""detonators"" that impact migration, the International Organization for Migration explains. Adding to this is climate change and a new reality: ""migrants blocked"" who are stranded on the road back to their homeland due to health measures."
https://www.novethic.fr/actualite/social/droits-humains/isr-rse/conflits-insecurite-alimentaire-pertes-d-emplois-comment-la-pandemie-exacerbe-les-detonateurs-de-migrations-149664.html,"Conflits, insécurité alimentaire, pertes d'emploi... Comment la pandémie exacerbe les ""détonateurs"" de migrations","La pandémie a également créé ""une nouvelle réalité"", affirme Antonio  Vitorino : les ""migrants bloqués"" qui tentaient de rentrer dans leur pays d'origine, mais qui n'ont pas pu en raison des conséquences de la pandémie. Ces derniers, estimés à 3 millions dans le monde, dont 1,2 million pour les seules régions du Moyen-Orient et de l'Afrique du Nord, sont bloqués sur le chemin du retour. Ils alimenteront les prochains déplacements et ""commencent à bouger en ayant recours à des trafiquants"", a ajouté le directeur général de l’OIM.",Risk,"The pandemic also created a ""new reality"", says Antonio Vitorino: the ""bloated migrants"" who tried to return to their homelands, but could not because of the consequences of the pandemic. These, estimated at 3 million worldwide, with 1.2 million in the only regions of the Middle East and North Africa, are bloated on the road to return, fueling future movements and ""cominc[ing] to grow by using traffickers,"" the ILO director general added."
https://www.novethic.fr/actualite/social/droits-humains/isr-rse/conflits-insecurite-alimentaire-pertes-d-emplois-comment-la-pandemie-exacerbe-les-detonateurs-de-migrations-149664.html,"Conflits, insécurité alimentaire, pertes d'emploi... Comment la pandémie exacerbe les ""détonateurs"" de migrations","À cet égard, ""on est en train de retourner à la normalité par la pire des voies"", a-t-il estimé. Et de poursuivre : ""En l'absence de voies de migration légales, les gens essaient de bouger par des voies irrégulières. Est-ce que la pandémie a changé cela ? Pas du tout ! En Libye, les passeurs ne se sont arrêtés que trois semaines, en mars 2020. Après, tout est revenu comme avant.""",Risk,"In this regard, ""we are returning to normality by the worst of the roads,"" he said, and continued: ""In the absence of legal migration routes, people are trying to walk by unregulated routes. Is this the pandemic? No! In Libya, the passengers were stopped only three weeks in March 2020, and then everything returned to normal."""
https://www.novethic.fr/actualite/social/risques-psychosociaux/isr-rse/tromperie-aggravee-et-blessures-involontaires-la-ratp-attaquee-en-raison-de-la-qualite-de-l-air-dans-le-metro-149655.html,"""Tromperie aggravée"" et ""Blessures involontaires"" : la RATP attaquée en raison de la qualité de l’air dans le métro",La qualité de l’air dans le métro est étroitement surveillée par la RATP depuis 1997 et ces données sont désormais accessibles au grand public. Pourtant l’association Respire juge que les mesures communiquées sont sous-estimées et mettent en danger la santé des usagers. C’est pourquoi celle-ci porte plainte contre la régie parisienne.,Risk,"The air quality in the metro has been closely monitored by the TRP since 1997 and these data are now available to the public, but the Respire Association believes that the measures announced are underestimated and put the health of users at risk, which is why it is calling on the Parisian regime to be reformed."
https://www.novethic.fr/actualite/social/risques-psychosociaux/isr-rse/tromperie-aggravee-et-blessures-involontaires-la-ratp-attaquee-en-raison-de-la-qualite-de-l-air-dans-le-metro-149655.html,"""Tromperie aggravée"" et ""Blessures involontaires"" : la RATP attaquée en raison de la qualité de l’air dans le métro","L'association Respire a porté plainte lundi 22 mars contre la RATP pour ""tromperie aggravée"" et ""blessures involontaires"". Ce sont les niveaux de pollution de l'air dans le métro parisien, déjà montrés du doigt par cette association, qui sont mis en cause. Selon cette plainte, déposée devant le tribunal judiciaire de Paris, il existe ""un niveau critique de la pollution de l’air dans les enceintes ferroviaires souterraines de la RATP"".",Risk,"The Respire Association filed a complaint against the TGV on Monday (March 22nd) for ""aggravated trespass"" and ""involuntary bribes"" - and it is the levels of air pollution in the Paris metro that are the subject of the complaint. According to the complaint, filed before the Paris judicial tribunal, there is ""a critical level of air pollution in the underground railway stations of the TGV""."
https://www.novethic.fr/actualite/social/consommation/isr-rse/documentaire-rechauffement-climatique-neonicotinoides-quand-les-industriels-sement-le-doute-149553.html,"""La fabrique de l'ignorance"" sur Arte : Quand les industriels instrumentalisent la science contre l'environnement","L’objectif est de produire des études scientifiques alternatives qui attribuent aux cancers du poumon d'autres origines, comme la génétique ou la pollution de l'air. Le tabac devient une cause de cancer comme une autre. Semer le doute dans l'opinion publique permet alors de ""gagner du temps"" soulignent à l'unisson les scientifiques interrogés. Une stratégie efficace, puisque l'industrie du tabac ne sera condamnée que 40 ans plus tard.",Risk,"The objective is to produce alternative scientific studies that attribute tobacco cancers to other causes, such as genetics or air pollution. Smoking tobacco becomes a cause of cancer like any other. Getting the public to doubt is then a way to ""grab the time"" by highlighting the inconclusiveness of the scientists being questioned. An effective strategy, since the tobacco industry will be punished only 40 years later."
https://www.novethic.fr/actualite/social/conditions-de-travail/isr-rse/avec-le-teletravail-obligatoire-le-droit-a-la-deconnexion-se-fait-plus-important-que-jamais-149477.html,"Avec le télétravail obligatoire, le droit à la déconnexion se fait plus important que jamais","Le sujet est tel que la Commission nationale consultative des droits de l’Homme (CNCDH) s’en est emparé dans une communication sur ""les droits fondamentaux des travailleurs pendant l'état d'urgence sanitaire"". Elle explique : ""Le recours massif au télétravail pose avec une acuité nouvelle la question de la conciliation entre vie privée et vie professionnelle (…), des obligations qui relèvent de l’activité professionnelle et qui en temps normal n’ont vocation à s’appliquer que dans le lieu de travail s’appliquent au domicile, ce qui a pour conséquence d’accroître les risques psychosociaux tels que l’anxiété et l’épuisement professionnel"".",Risk,"The subject is so important that the National Human Rights Commission (NHRC) has emphasized it in a communication on ""the basic rights of workers during a health emergency"" which explains: ""The massive recourse to teletrading poses with a new acuity the question of the reconciliation between private and professional life (...), obligations which relate to professional activity and which in normal times do not have the right to apply only in the workplace apply at home, which has the consequence of increasing psychological risks such as anxiety and professional resignation""."
https://www.novethic.fr/actualite/social/droits-humains/isr-rse/covid-19-le-g20-promet-un-acces-aux-vaccins-a-tous-les-pays-149228.html,Covid-19 : le G20 promet un accès aux vaccins à tous les pays,"Donner accès aux vaccins à tous les pays de la planète, telle est la promesse faite par les membres du G20, à l’occasion de leur dernière réunion annuelle - exceptionnellement virtuelle cette année – qui s’est tenue sous présidence saoudienne ce week-end. Depuis l’annonce de Pfizer, qui assure avoir trouvé un sérum efficace, une compétition s’est engagée entre les Etats pour accéder aux premiers lots.",Opportunity,"The G20 pledge to provide access to vaccines to all countries on the planet is a promise made by the members of the G20 at their last annual meeting – an extraordinary virtual one this year – held under the Saoudi Presidency this weekend. Since the announcement by Pfizer, which assured that it had found an effective vaccine, competition has been brewing between states for access to the first lots."
https://www.novethic.fr/actualite/social/droits-humains/isr-rse/covid-19-le-g20-promet-un-acces-aux-vaccins-a-tous-les-pays-149228.html,Covid-19 : le G20 promet un accès aux vaccins à tous les pays,"Quant aux autres dirigeants, ils disent ""soutenir pleinement"" les dispositifs mis en place par l’Organisation mondiale de la santé (OMS) pour assurer que les futurs vaccins ne soient pas réservés aux pays prospères, et promettent de ""combler les besoins de financement encore existants"". ""Même si la concurrence peut être inévitable ici, il faut être guidés avant tout par l’aspect humanitaire"", assurait samedi 21 novembre le président russe Vladimir Poutine.",Opportunity,"As for the other leaders, they said they ""support fully"" the measures put in place by the World Health Organization (WHO) to ensure that future vaccines are not reserved for poor countries, and they promised to ""reach out to the still existing funding needs"". ""Although competition may be inevitable here, it must first be guided by the humanitarian aspect,"" Russian President Vladimir Poutine assured on Saturday (November 21st)."
https://www.novethic.fr/actualite/social/risques-psychosociaux/isr-rse/covid-19-la-troisieme-vague-de-la-sante-mentale-ce-frein-invisible-de-la-reprise-149220.html,"Covid-19 : la troisième vague de la santé mentale, ce frein invisible à la reprise","""On sent une morosité, des difficultés. On a touché des personnes qui n’avaient aucun antécédent psychiatrique mais qui étaient dans une détresse importante"", témoigne sur France 3 le Dr Nathalie Salomé, psychiatre dans un centre hospitalier. Cette ""troisième vague"" de la ""santé mentale"", comme l’a baptisée le ministre de la Santé Olivier Véran semble avoir grandi dans l’ombre de la crise économique et sanitaire. Son impact pourrait être majeur dans la reprise. ""Il n’y a pas d’économie prospère dans une situation sanitaire dégradée"", disait Emmanuel Macron le 28 octobre dernier.",Risk,"""There was a sluggishness, difficulties, people who had no psychiatric diagnosis but were in a major distress,"" says Dr Nathalie Salomé, a psychiatric nurse at a hospital. This ""third void"" of ""mental health"", as Minister of Health Olivier Véran called it, seems to have grown in the shadow of the economic and health crisis, and its impact could be major in the future. ""There is no economy that thrives in a degraded health situation,"" said Emmanuel Macron on 28 October."
https://www.novethic.fr/actualite/social/droits-humains/isr-rse/tempete-covid-la-faim-peut-nous-tuer-avant-le-coronavirus-quand-la-crise-sanitaire-provoque-une-pandemie-de-la-faim-148938.html,[Tempête Covid] Quand la pandémie sanitaire provoque une crise de la faim,"C’est une sombre perspective que dresse l’Organisation des Nations unies pour l’alimentation et l’agriculture (FAO) dans un nouveau rapport. Selon elle, le Covid-19 pourrait plonger jusqu'à 132 millions de personnes de plus que prévu dans la famine en 2020. ""Des poches d’insécurité alimentaire peuvent apparaître dans des pays et des groupes de population qui n’étaient pas traditionnellement affectés"", note la FAO. ""Une évaluation préliminaire suggère que la pandémie pourrait ajouter entre 83 et 132 millions de personnes au nombre total de personnes sous-alimentées dans le monde en 2020 en fonction du scénario de croissance économique"", souligne-t-elle.",Risk,"It is a grim outlook that the United Nations Food and Agriculture Organization (FAO) has in a new report, which says that Covid-19 could plunge up to 132 million people beyond the estimated famine level by 2020. ""Food security gaps may occur in countries and populations that are not traditionally affected,"" the FAO notes. ""A preliminary assessment suggests that the pandemic could add between 83 and 132 million people to the total number of people undernourished in the world in 2020, depending on the economic growth scenario,"" it stresses."
https://www.novethic.fr/actualite/social/droits-humains/isr-rse/tempete-covid-la-faim-peut-nous-tuer-avant-le-coronavirus-quand-la-crise-sanitaire-provoque-une-pandemie-de-la-faim-148938.html,[Tempête Covid] Quand la pandémie sanitaire provoque une crise de la faim,"Si cette réévaluation reste à confirmer, elle dessine une tendance qui se vérifie depuis 2014 : le nombre de personnes touchées par la faim dans le monde augmente. Dès la fin du mois d’avril, alors que plusieurs pays avaient opté pour le confinement afin de limiter la propagation du virus, le directeur exécutif de la FAO, David Beasley, prévenait : ""Nous sommes à l’aube d’une pandémie de la faim"".",Risk,"If this review remains to be confirmed, it shows a trend that has been observed since 2014: the number of people affected by hunger in the world is increasing. By the end of April, when many countries had chosen to confine the virus to limit its spread, the FAO Executive Director, David Beasley, warned that “We are at the dawn of a pandemic of hunger.”"
https://www.novethic.fr/actualite/social/droits-humains/isr-rse/tempete-covid-la-faim-peut-nous-tuer-avant-le-coronavirus-quand-la-crise-sanitaire-provoque-une-pandemie-de-la-faim-148938.html,[Tempête Covid] Quand la pandémie sanitaire provoque une crise de la faim,"12 000 personnes par jour pourraient mourir de faim liée au Covid-19
L’alerte était si importante que trois organisations qui n’ont pas l’habitude d’écrire un communiqué ensemble, la FAO, l’Organisation mondiale de la santé (OMS) et l’Organisation mondiale du commerce (OMC) ont adressé en avril un document commun prévenant du risque croissant de pénurie alimentaire mondiale. Certains États, pour lutter contre la propagation du virus, ont en effet pris des mesures protectionnistes, comme la limitation des exportations, faisant peser un risque d’approvisionnement de certaines matières premières sur des pays en demande.",Risk,"12 000 people could die daily from food-borne diseases linked to Covid-19 The alert was so important that three organizations that do not usually write joint communiqués, FAO, WHO and the World Trade Organization (WTO) issued a joint document in April warning of the growing risk of global food-borne disease. Some States, in their efforts to combat the spread of the virus, have actually taken protective measures, such as export restrictions, putting a risk of supply of certain raw materials on demand."
https://www.novethic.fr/actualite/social/droits-humains/isr-rse/tempete-covid-la-faim-peut-nous-tuer-avant-le-coronavirus-quand-la-crise-sanitaire-provoque-une-pandemie-de-la-faim-148938.html,[Tempête Covid] Quand la pandémie sanitaire provoque une crise de la faim,"Le paradoxe d'une surproduction alimentaire
L'ONG a identifié dix pays où la crise alimentaire s’aggrave dangereusement avec le virus. Parmi eux, le Yémen, la RDC, l’Afghanistan ou encore le Venezuela. ""Ensemble, ils représentent 65 % des personnes confrontées à une crise de la faim dans le monde. Mais de nouveaux points chauds émergent également. Les pays à revenu intermédiaire comme l’Inde, l’Afrique du Sud et le Brésil connaissent une augmentation rapide de la faim"", souligne Oxfam.",Risk,"The paradox of over-production ONG identified 10 countries where the food crisis is exacerbated by the virus, including Yemen, the DRC, Afghanistan and Venezuela. “Combined, they represent 65 per cent of people facing a hunger crisis in the world, but new hot spots are emerging as middle income countries such as India, South Africa and Brazil experience an increase in hunger,” Oxfam highlights."
https://www.novethic.fr/actualite/social/droits-humains/isr-rse/tempete-covid-la-faim-peut-nous-tuer-avant-le-coronavirus-quand-la-crise-sanitaire-provoque-une-pandemie-de-la-faim-148938.html,[Tempête Covid] Quand la pandémie sanitaire provoque une crise de la faim,"""Cette pandémie a vraiment révélé les failles du système et les endroits où il commence à s’effondrer"", explique à Bloomberg Nate Mook, directeur général du groupe de secours alimentaire World Central Kitchen. Une situation d’autant plus difficile à comprendre que le niveau de surproduction alimentaire actuelle est sans comparaison ""grâce à l’avènement de l’agriculture moderne, qui a vu les rendements des cultures exploser"", résume le journal.",Risk,"""This pandemic has really revealed the flaws of the system and where it is beginning to encroach,"" says Nate Mook, chief executive of the World Central Kitchen Food Rescue Group. A more difficult to understand situation is that the current level of food overproduction is uncomparable ""thanks to the advent of modern agriculture, which has seen the yields of cultures explode,"" the journal summarizes."
https://www.novethic.fr/actualite/social/conditions-de-travail/isr-rse/revolution-au-travail-ces-entreprises-qui-se-plient-en-quatre-pour-le-bien-etre-de-leurs-salaries-149044.html,[Révolution au travail] Ces entreprises qui se plient en quatre pour le bien-être de leurs salariés,"Un bureau des loisirs de quatre salariés
Cette attention portée au salarié est devenue un leitmotiv pour le PDG fondateur de Provepharm, Michel Féraud, une entreprise pharmaceutique marseillaise de 80 salariés. Et le Covid a été l’occasion d’aller encore plus loin. ""Un consultant a appelé chaque collaborateur pendant 30 minutes pendant le confinement pour savoir comment il allait. J’avais évalué mon état à 6/10, du coup c’est le patron qui m’a directement appelée pour prendre de mes nouvelles et il a fait de même pour les collaborateurs isolés"", raconte Marie-Pierre Collin, responsable de la communication.",Opportunity,"A four-person office This attention to the employee has become a driving force for the founder of Provepharm, Michel Féraud, a pharmaceutical company with 80 employees. And the Covid has been an opportunity to go further. “A consultant called each collaborator for 30 minutes during the confinement to see how he was doing. I had evaluated my state at 6/10, then the boss directly called me to take my news and did the same for the isolated colleagues,” says Marie-Pierre Collin, the communications manager."
https://www.novethic.fr/actualite/social/conditions-de-travail/isr-rse/revolution-au-travail-ces-entreprises-qui-se-passent-de-chefs-149018.html,[Révolution au travail] Ces entreprises qui se passent de chefs,"Le but ultime de l'holacratie est de parvenir au self-management mais c’est un processus très long car il nécessite de sortir des carcans habituels. ""Chaque salarié est reconnu comme étant expert dans son rôle et c’est lui qui prend les décisions. Cela permet de vraiment le responsabiliser, de lui permettre de développer tout son potentiel et donc de le motiver. L’entreprise devient un écosystème d’entrepreneurs et des relations clients-fournisseurs se mettent en place en interne"", détaille Bernard Marie Chiquet, le fondateur de l'institut Igi. Il porte ces sujets depuis 12 ans et a déjà accompagné une centaine d’entreprises.",Opportunity,"The ultimate goal of holacracy is to return to self-management, but it is a very long process because it requires a break from the usual carcans. ""Every employee is recognized as an expert in his role and it is he who takes the decisions, which allows him to really be responsible, to allow him to develop all his potential and therefore motivate him. The company becomes a ecosystem of entrepreneurs and customer-facing relationships are established internally,"" says Bernard Marie Chiquet, founder of the Igi Institute, who has been addressing these topics for 12 years and has already accompanied over 100 companies."
https://www.novethic.fr/actualite/social/conditions-de-travail/isr-rse/revolution-au-travail-ces-entreprises-qui-se-passent-de-chefs-149018.html,[Révolution au travail] Ces entreprises qui se passent de chefs,"Finie la hiérarchie, pas le management
Le tout est orchestré par une Constitution (1), qui définit les règles du jeu au sein de l’entreprise. ""Cela permet de s’affranchir du bon vouloir du dirigeant, du fait du prince. Finie la hiérarchie"", lance Bernard Marie Chiquet. ""L’entreprise est débarrassée des jeux de pouvoir et des règles implicites pour que chacun puisse s’épanouir et s’engager."" Elle gagne en agilité et la parole est libérée. Oui mais... Tous les salariés n’aspirent pas à plus de responsabilité et ne se sentent pas forcément à l’aise sans chef. Tous ne se sentent pas capables de dire tout haut ce qu’ils pensent tout bas, prendre la parole en public ou encore affronter le regard des autres.",Opportunity,"The Constitution (1) sets the rules of play within the company. ""The Constitution allows to play the good will of the leader, the prince. The Constitution ends the hierarchy,"" says Bernard Marie Chiquet. ""The company is debarrassed of games of power and implicit rules so that everyone can play and engage."" It works in agility and the voice is freed. Yes, but... All employees do not expect more responsibility and do not necessarily feel they are without a boss. All employees do not feel they are capable of saying all the high things they think all the low, take the public speaking or even confront the eyes of others."
